source page,source page title,field-0,field-2,field-3,text
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule7:43 AM Dec 6th,schedule,"Reliance is the only high weightage stock available at attractive price, far below 52 week high. In spite of huge Q2 result. Stock poised to cross 2500 and beyond."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",marketmoney_rock,schedule7:31 AM Dec 6th,schedule,Many people fear to taken nifty 20.8k pe. Every day PE premium eaten.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",marketmoney_rock,schedule5:56 AM Dec 6th,schedule,Today RIL boom nifty boom to 21.2k. lets see the game today and tomorrow
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ramila,schedule5:18 PM Dec 5th,schedule,"last 2 session asia declined. if tomorrow asia recovery, ril will be focused. show."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",invest4goodrtn,schedule1:48 AM Dec 6th,schedule,promoter holding in ril is 50 % jio fin should be the same. any idea why it is not?
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bnssahu,schedule1:20 AM Dec 6th,schedule,ril :::may touch 2499 be alert sl :::2390:: decide yourself
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mahendrably,schedule12:42 AM Dec 6th,schedule,Good movement in share price of Reliance expected this month this month going back looks to lower levels looks remote
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",yessudi,schedule9:43 PM Dec 5th,schedule,reliance gdr is up 2%
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",totalview,schedule9:43 PM Dec 5th,schedule,"reliance adr is up by 2.25% today. expect sharp up moves tomorrow. shorters may have to cover their position. finally, it seems reliance has come to support nifty."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinivas44,schedule8:56 PM Dec 5th,schedule,"since, reliance is most undervalued, if it crosses 2450, then all shorts are forced to be covered and will start further longs, fueling the stock higher further"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",techu,schedule8:48 PM Dec 5th,schedule,as per dow making low ....if tomorrow reliance opens gap down ..shorters ki lottery lagegi pakka ...many carrying short heavely
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinivas44,schedule8:27 PM Dec 5th,schedule,"reliance adr up by 2%, hence fireworks can be expected from tomorrow"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",marketmoney_rock,schedule8:19 PM Dec 5th,schedule,as per open interest nifty will make 21.2k in next 2 sessions. ril boom to 2500 mark. i have 5 lots future at 2410. i will exit abv 2500. lets see the game tomorrow.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",SUBBU_IYER,schedule7:57 PM Dec 5th,schedule,"with icici touching all time high, now only reliance is the only heavy weight stock, far away from 52 week high, in spite of robust q2 results. stock is at bargaining price."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bhanunadh,schedule7:01 PM Dec 5th,schedule,i dont see any upside in this stock near future.. expecting to go down in coming this current mkt scenario it never shows any aggression.so better keep away from this.even pfc and rec best in class compared to this.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinj4567,schedule5:51 PM Dec 5th,schedule,"though ril share price didnt appreciate much in last 2yrs, it benefited its shareholders by alloting jfsl shares. ril is low risk investment."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:29 PM Dec 5th,schedule,"ftse 100, ftse 250 and international order book securities - shares listed in london by overseas companies - had continued to trade normally, the exchange said."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:28 PM Dec 5th,schedule,london stock market trading resumes after small cap outage
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:23 PM Dec 5th,schedule,the index has formed a bullish candlestick pattern with a long lower shadow indicating support-based buying at lower levels
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:23 PM Dec 5th,schedule,"bullish runaway gap suggests further sharp uptrend likely in nifty, india vix at 8-month high"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ramila,schedule5:16 PM Dec 5th,schedule,adani powered today. due ril. any time fast to 2500. show 
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:12 PM Dec 5th,schedule,"despite the bullish trend, caution is warranted as nifty enters the overbought zone, with the relative strength index (rsi) exceeding 80. this could lead to some profit booking considering these developments, it is advisable to adjust and trail your stop loss to mitigate any potential risk."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:11 PM Dec 5th,schedule,"benchmark indices ended higher for the sixth consecutive session on december 5 with nifty around 20,850. at close, the sensex was up points or 0.63 percent at 69,296.14, and the nifty was up points or 0.81 percent at 20,855.10."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",VJP1,schedule5:02 PM Dec 5th,schedule,"market leader market ko push kar raha hai. pull ki ummid hai. sabhi stocks at least 2 to 3 percent up huge. yeh mptabhai ko uthne me kya taklif hai..,,"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Trader093,schedule4:44 PM Dec 5th,schedule,finally i came out from this shitty stock with no profit and loss and i was stuck for a very long time...same money invested in others and got very good profit same day
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",dsjt,schedule3:57 PM Dec 5th,schedule,"Apni kursi ki peti baandh lijiye, Mausam badalne wala hai !!"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",techu,schedule3:20 PM Dec 5th,schedule,itna bura haal kisne kiya iska ..????????
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Tota7575,schedule3:13 PM Dec 5th,schedule,Please wear the sit belt... Reliance will flying soon
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",abhik_mutual_fund,schedule3:04 PM Dec 5th,schedule,buy only adani baki sab bekar hain
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",sjm25,schedule3:03 PM Dec 5th,schedule,whats going on on RIL?? NO MOVEMENT!!!!
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule2:43 PM Dec 5th,schedule,Feel pity on Reliance operators. Not able to cross even 2450 in this bullish environment. Shame Shame
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BangJackpot,schedule2:18 PM Dec 5th,schedule,"Positive Vibes See in Reliance Industries, RattanIndia Power, Gandhar Oil, SBFC Finance, Future Consumer."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",techu,schedule1:58 PM Dec 5th,schedule,adani is the darling of stock mkt now ..
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:26 PM Dec 5th,schedule,"NIFTY50 around 20,800, Sensex up 250 points NIFTY50 around 20,800, Sensex up 250 points"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Tramp4Trump,schedule1:14 PM Dec 5th,schedule,Reliance investors have missed the rally........No rally...only page 3 parties for Reliance 
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule12:44 PM Dec 5th,schedule,Reliance is seriously lettimg down the market very badly
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule12:28 PM Dec 5th,schedule,"Bullish momentum prevails Nifty advances towards 21000 For the Nifty, immediate support is at 20,500 and then 20300, while resistance is at 20,800 and then 21,000. It has to hold above 20,500 for an upmove towards 20,800 and then 21,000"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinj4567,schedule12:11 PM Dec 5th,schedule,"Adani total gas trial running mixing hydrogen with gas which will go to production by 2025. For that stock moved from 500 to 800. Reliance Giga factories are in progress, demoed battery and hydrogen and Giga factories will get ready by 2025, but share price dont move."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinj4567,schedule12:03 PM Dec 5th,schedule,All billionaires have to step back and support in the progress of Adani. That is the mandate.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",NKS-MNGLR,schedule11:52 AM Dec 5th,schedule,Reliance is still at 2400 is shame to RIL operators after index cracking 20800. It should have moved beyong 2600 at least.  
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule11:49 AM Dec 5th,schedule,"SAT quashes SEBI order against RIL, AmbaniThe market regulator imposed a penalty of Rs 25 crore on Reliance Industries and Rs 15 crore on Ambani in January 2021. It had also asked Navi Mumbai SEZ to pay a penalty of Rs 20 crore."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Raavon,schedule11:35 AM Dec 5th,schedule,Buy Buy Buy .There is a lull before the storm.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bhanunadh,schedule11:26 AM Dec 5th,schedule,really pathetic movement after mkt at record highs.can we trust the growth in this stock as I have seen past 1 yr it always tends to go down .what causes the stock to go down..should we sell and buy adani stocks
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",niksibm,schedule11:25 AM Dec 5th,schedule,"Daily same range bound movement. 15-30, and not more than that. The market is on an upward trajectory, and so many companies are giving handsome returns. but our dear RIL... clapping.."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",vidhyarthihd,schedule11:19 AM Dec 5th,schedule,this stock is also going to ways of Anil Ambani Ambani. take care?
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",vidhyarthihd,schedule11:13 AM Dec 5th,schedule,nonsense stock dont buy better to exit.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",vidhyarthihd,schedule11:10 AM Dec 5th,schedule,days of reliance growth gone. he is surviving with present government. better to leave this stock.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Tramp4Trump,schedule10:59 AM Dec 5th,schedule,"Adani is definitely a better bet than Ambani....for the same investment, one would have made crores in Adani stocks, but here in Ambani, even 5 lakh profit looks too much to achieve..."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ntnwsu,schedule10:53 AM Dec 5th,schedule,Ab bhi time hai Exit kar lo agar yaha se nifty 500 point bhi down gaya na tho soch lo Reliance kaha hoga baki as you wish.koi ho tho batana ab kya ho sakta hai tho
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinj4567,schedule10:52 AM Dec 5th,schedule,"Adani made 10B in last 2 days, Ambani hardly made 2B"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:59 AM Dec 5th,schedule,"Benchmark indices smash records as India%u2019s equity markets extend bull run India%u2019s stock markets scaled new peaks as benchmark indices rose the most in 14 months after the Bharatiya Janata Party%u2019s emphatic victory in three heartland states, making investors richer by Rs 5.8 lakh crore overnight. The Sensex and Nifty rose more than 2 percent each, the most in a single session since October 4 last year. Sensex closed at a record high of 68,865.12 points and Nifty vaulted to 20,702.65. Why it%u2019s important: As expected, the saffron wave in heartland states was cheered by the markets, underscoring the optimism and belief of investors in the Modi premium."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule9:59 AM Dec 5th,schedule,Indian markets scale new peak . Market opened at new all time high
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",mahendrably,schedule1:14 AM Dec 5th,schedule,presently atleast going back in share price is highly unlikely may go on to visit good level from here on
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",vaib700,schedule12:25 AM Dec 5th,schedule,"SAT quashes SEBI order against RIL, Mukesh Ambani, 2 others in RPL case For reliance"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kktmithun,schedule11:37 PM Dec 4th,schedule,ril after long consolidation it is inching towards 2600.. there after a break out and immediate 10% move (utad zone) is pending. any one can go long confidently..this will happen immediately..
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",srinivas44,schedule10:40 PM Dec 4th,schedule,reliance adr up by 1%
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",true1,schedule10:37 PM Dec 4th,schedule,both oil prodycing and oil processung companies stocks have risen handsomely except reliance !! its illogical ! short sellers will get trapped sooner or later ! buy
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Schulte,schedule9:28 PM Dec 4th,schedule,"reliance sellers are active in india and gdr both, reliance only for shorters."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule7:01 PM Dec 4th,schedule,even in case of jio financial services it is ridiculous that it is available at a price to book of 1x. here within next 2 to 3 years 4x can be expected.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule6:59 PM Dec 4th,schedule,it is just a question of some time before everything evens out so as of now holding on is clearly advisable.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule6:57 PM Dec 4th,schedule,it is clear that market players gimmick is to undervalue ril by over 40 percent since a large chunk of retail still hold ril and are frustrated and forced to sell. if rs 7000 crores is the cash buy figures it is at the cost of retail losing out of their investment in ril.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule6:53 PM Dec 4th,schedule,"reliance as a whole has net debt of rs 1,25,,000 crores in a market cap of rs 16,00,000 crores. reliance annualised ebidta is over rs 1,25,000 crores. jio is promoting jio cinema and other ott platforms which is bound to pick up steam for parent company soon. jio new 5g annual plans include certain ott subscription and bharti airtel has no such offers."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule6:41 PM Dec 4th,schedule,"bharti airtel has debt of rs 1,65,000 crores in market cap of rs 6,50,000 crores pe 82 and pb 8x."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",BHUSBHAC_BBC,schedule6:23 PM Dec 4th,schedule,"diis bought nearly rs 4500 crores fiis bought nearly rs 2500 crores. some selling seen from reliance to bharti airtel, hdfcbank, kotakbank and some other fii favourites."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:56 PM Dec 4th,schedule,"analysts expect the nifty to open with a gap up of 50-60 points on december 5, with near-term sentiment remaining bullish above 20,400 levels, and the index expected to move toward 21,000 levels"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule5:55 PM Dec 4th,schedule,"according to analysts, nifty is in the overbought territory, and the market may soon see some profit booking. however, every dip should be seen as a buying opportunity as the index is all set for a big rally till the general elections in 2024"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",sjm25,schedule4:53 PM Dec 4th,schedule,"shaskris, not giving up on ril, not at all. i needed some money urgently. market is all time high, thought it will go up and wil selll few quantity. anyway managing by selling others in portfolio holding ril tightly"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",shaskris,schedule4:29 PM Dec 4th,schedule,"sjm25, i am in loss too. nevertheless, wont yield to manipulators. its a challenge i will make more money than them in shorter time frame."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",krishnatej.teja,schedule4:04 PM Dec 4th,schedule,ril target for tomarrow any one can suggest?? gifty nifty is further rising..nifty50 too tomarrow rally continues...then what about reliance??
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ashishparakhca,schedule3:36 PM Dec 4th,schedule,Stock facing resistance at 100 and 200 DMA between 2420-2435. These levels will be taken out soon as the momentum is strong. Reliance trades at a PE of 24 in comparison to small caps and midcaps with having PE in excess of 75-100. Next move will be in largecaps.
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",techu,schedule2:17 PM Dec 4th,schedule,when adani shares get pumped ..reliance usually get dumped ..a general.trend seen
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",MK_SINGH101,schedule1:43 PM Dec 4th,schedule,Reliance is expected to hit 2500 in a day or two
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:20 PM Dec 4th,schedule,"After a strong opening, the Indian markets continue to trade near their all time highs. So, what are the reasons for the rally? The BJP won three out of four state elections yesterday. Experts state that the markets like political stability. US bond yield continue to decline as the US Fed officials hinted at rate cuts going ahead Foreign investors snapped their selling spree in November 2023 and were net buyers of Indian equities. They bought shares worth around %u20B95,700 crore on a net basis. Crude oil is trading below the $80 per barrel mark due to concerns of oversupply"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",brijvarma,schedule1:18 PM Dec 4th,schedule,Mukesh bhia ye jo Retail aur Telecom ko alag karne ka iradah tha aap ka ab kar daloo na bhia Market itna chadh rah hai lekin RIL me kuch ho nahi rah hai ek JFS alag kiye ho usme bhi koi hal chal nhia dikh rahi hai bhia kuch karo Mukesh Bhai Kuch karo
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:17 PM Dec 4th,schedule,"After a strong opening, India%u2019s benchmark indices NIFTY50 ( 1.4%) and Sensex ( 1.3%) are trading higher. Out of the NIFTY50 universe, 44 stocks are advancing. Today, investors are richer by %u20B94 lakh crore."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:16 PM Dec 4th,schedule,"NIFTY50 and Sensex trade at all-time high, Bulls take charge"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",techu,schedule1:13 PM Dec 4th,schedule,some one sold heavely at opening high ..good fall after that
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:10 PM Dec 4th,schedule,"Nifty poised for new highs in December series as long rollovers rise, FIIs cover shorts"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule1:10 PM Dec 4th,schedule,"Analysts expect the strong momentum for the Nifty on the back of strong rollovers, positive FII sentiment and upbeat global and domestic cues to take it to newer all-time highs in the December series."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",niksibm,schedule12:28 PM Dec 4th,schedule,"The market is at an all time high..every other sector is showing good increased value. But our dear Reliance - as always, alag he drama hai"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",MK_SINGH101,schedule11:31 AM Dec 4th,schedule,one transaction of Rs1400 crs was seen at Rs1415 per share at 10:40 am today
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Sagarblr,schedule11:13 AM Dec 4th,schedule,Sellers are 9 lakhs and the buyers are 169523   Wow what a stock   Still it pretends like it will go up  and all things are bogus here
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Sagarblr,schedule11:11 AM Dec 4th,schedule,There are 5 times more sellers on this share  Then how will it move up  People are thinking it will go 15 to 25 percent returns in a year  But it will not come over the years also    Again today its a sell call only    Brokers itself selling this   ha ha ha ha
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",sush1956,schedule11:10 AM Dec 4th,schedule,"Bro, thinking to buy at loweredt rates?????"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",Sagarblr,schedule11:05 AM Dec 4th,schedule,Innu togoli ee share   Brokers galu edunna kelgadene togond hogadhu
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",ntnwsu,schedule11:05 AM Dec 4th,schedule,Reliance abi tak 1500₹ ya 1800₹ price hona chahiye tha 3000 ye 2030 mai hoga ase lag raha
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",shaskris,schedule10:58 AM Dec 4th,schedule,"challenging you manipulator, u r playing ND u will be gamed by self. I am adding, do what you want, I wont quit until it reaches 4800Rs. I am even set foe the decade."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",sjm25,schedule10:53 AM Dec 4th,schedule,"Forget about traders, investor like me or getting frustrated. on RIL killing my money for a year now"
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",bhanunadh,schedule10:46 AM Dec 4th,schedule,"I believe 2300 below in this series.even in mkt high, this share is down.. no resistance in this share."
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",sush1956,schedule10:43 AM Dec 4th,schedule,this week sure stock of the week news are in line let fingers crossed ????
https://mmb.moneycontrol.com//forum-topics/stocks/reliance-322.html,"reliance Forum Discussion on Market View, Business sectors,Stocks, Commodity, Personal Finance & More",kamal20,schedule10:36 AM Dec 4th,schedule,"Several conglomerates in race to win tender for green hydrogen and electrolyzer Some dozen companies, including Reliance Industries, Larsen"
